beach,DOW,date,ecoli_1dGM,ecoli_30dGM,units,closureYN,closure_reason
Gervais,62000700,2007-07-17,2.9,4.2,mpn/100mL,N,NA
Gervais,62000700,2007-07-17,2.9,4.2,mpn/100mL,N,NA
Gervais,62000700,2007-07-09,16.3,4,mpn/100mL,N,NA
Gervais,62000700,2007-07-09,16.3,4,mpn/100mL,N,NA
Gervais,62000700,2007-07-02,4.6,2.3,mpn/100mL,N,NA
Gervais,62000700,2007-07-02,4.6,2.3,mpn/100mL,N,NA
Gervais,62000700,2007-06-26,1.8,1.9,mpn/100mL,N,NA
Gervais,62000700,2007-06-26,1.8,1.9,mpn/100mL,N,NA
Gervais,62000700,2007-06-19,3.6,3,mpn/100mL,N,NA
Gervais,62000700,2007-06-19,3.6,3,mpn/100mL,N,NA
Gervais,62000700,2007-06-12,2.3,2.9,mpn/100mL,N,NA
Gervais,62000700,2007-06-12,2.3,2.9,mpn/100mL,N,NA
Gervais,62000700,2007-06-05,1,3.1,mpn/100mL,N,NA
Gervais,62000700,2007-06-05,1,3.1,mpn/100mL,N,NA
Gervais,62000700,2007-05-21,5.4,5.4,mpn/100mL,N,NA
Gervais,62000700,2007-05-21,5.4,5.4,mpn/100mL,N,NA
Gervais,62000700,2007-05-21,5.4,5.4,mpn/100mL,N,NA
Gervais,62000700,2007-05-21,5.4,5.4,mpn/100mL,N,NA
Gervais,62000700,2006-08-29,10.8,4,mpn/100mL,N,NA
Gervais,62000700,2006-08-29,10.8,4,mpn/100mL,N,NA
Gervais,62000700,2006-08-22,4,4.3,mpn/100mL,N,NA
Gervais,62000700,2006-08-22,4,4.3,mpn/100mL,N,NA
Gervais,62000700,2006-08-15,3.2,3.3,mpn/100mL,N,NA
Gervais,62000700,2006-08-15,3.2,3.3,mpn/100mL,N,NA
Gervais,62000700,2006-08-08,4.1,2.8,mpn/100mL,N,NA
Gervais,62000700,2006-08-08,4.1,2.8,mpn/100mL,N,NA
Gervais,62000700,2006-08-01,1.8,2.6,mpn/100mL,N,NA
Gervais,62000700,2006-08-01,1.8,2.6,mpn/100mL,N,NA
Gervais,62000700,2006-07-25,16.2,4.1,mpn/100mL,N,NA
Gervais,62000700,2006-07-25,16.2,4.1,mpn/100mL,N,NA
Gervais,62000700,2006-07-18,1,3.9,mpn/100mL,N,NA
Gervais,62000700,2006-07-18,1,3.9,mpn/100mL,N,NA
Gervais,62000700,2006-07-11,1.4,3.9,mpn/100mL,N,NA
Gervais,62000700,2006-07-11,1.4,3.9,mpn/100mL,N,NA
Gervais,62000700,2006-07-05,3.2,5.5,mpn/100mL,N,NA
Gervais,62000700,2006-07-05,3.2,5.5,mpn/100mL,N,NA
Gervais,62000700,2006-06-27,15.3,7.3,mpn/100mL,N,NA
Gervais,62000700,2006-06-27,15.3,7.3,mpn/100mL,N,NA
Gervais,62000700,2006-06-20,12.5,6.1,mpn/100mL,N,NA
Gervais,62000700,2006-06-20,12.5,6.1,mpn/100mL,N,NA
Gervais,62000700,2006-06-13,1,5.1,mpn/100mL,N,NA
Gervais,62000700,2006-06-13,1,5.1,mpn/100mL,N,NA
Gervais,62000700,2006-06-06,8.3,8.8,mpn/100mL,N,NA
Gervais,62000700,2006-06-06,8.3,8.8,mpn/100mL,N,NA
Gervais,62000700,2006-05-30,13.1,9.1,mpn/100mL,N,NA
Gervais,62000700,2006-05-30,13.1,9.1,mpn/100mL,N,NA
Gervais,62000700,2006-05-23,6.3,6.3,mpn/100mL,N,NA
Gervais,62000700,2006-05-23,6.3,6.3,mpn/100mL,N,NA
Gervais,62000700,2005-08-30,6.4,2.3,mpn/100mL,N,NA
Gervais,62000700,2005-08-30,6.4,2.3,mpn/100mL,N,NA
Gervais,62000700,2005-08-23,1.4,3.8,mpn/100mL,N,NA
Gervais,62000700,2005-08-23,1.4,3.8,mpn/100mL,N,NA
Gervais,62000700,2005-08-16,1,4.3,mpn/100mL,N,NA
Gervais,62000700,2005-08-16,1,4.3,mpn/100mL,N,NA
Gervais,62000700,2005-08-09,1.8,4.8,mpn/100mL,N,NA
Gervais,62000700,2005-08-09,1.8,4.8,mpn/100mL,N,NA
Gervais,62000700,2005-08-02,3.9,6.2,mpn/100mL,N,NA
Gervais,62000700,2005-08-02,3.9,6.2,mpn/100mL,N,NA
Gervais,62000700,2005-07-26,81.9,8.2,mpn/100mL,N,NA
Gervais,62000700,2005-07-26,81.9,8.2,mpn/100mL,N,NA
Gervais,62000700,2005-07-19,2.7,4.8,mpn/100mL,N,NA
Gervais,62000700,2005-07-19,2.7,4.8,mpn/100mL,N,NA
Gervais,62000700,2005-07-12,1.7,7.4,mpn/100mL,N,NA
Gervais,62000700,2005-07-12,1.7,7.4,mpn/100mL,N,NA
Gervais,62000700,2005-07-05,5.9,10.6,mpn/100mL,N,NA
Gervais,62000700,2005-07-05,5.9,10.6,mpn/100mL,N,NA
Gervais,62000700,2005-06-28,16.3,12.8,mpn/100mL,N,NA
Gervais,62000700,2005-06-28,16.3,12.8,mpn/100mL,N,NA
Gervais,62000700,2005-06-21,5.5,11.4,mpn/100mL,N,NA
Gervais,62000700,2005-06-21,5.5,11.4,mpn/100mL,N,NA
Gervais,62000700,2005-06-14,23.3,23.3,mpn/100mL,N,NA
Gervais,62000700,2005-06-14,23.3,23.3,mpn/100mL,N,NA
Gervais,62000700,2004-08-31,2.9,3.7,mpn/100mL,N,NA
Gervais,62000700,2004-08-31,2.9,3.7,mpn/100mL,N,NA
Gervais,62000700,2004-08-24,2.9,4.3,mpn/100mL,N,NA
Gervais,62000700,2004-08-24,2.9,4.3,mpn/100mL,N,NA
Gervais,62000700,2004-08-17,2.3,6.3,mpn/100mL,N,NA
Gervais,62000700,2004-08-17,2.3,6.3,mpn/100mL,N,NA
Gervais,62000700,2004-08-10,4.6,10.2,mpn/100mL,N,NA
Gervais,62000700,2004-08-10,4.6,10.2,mpn/100mL,N,NA
Gervais,62000700,2004-08-03,7.9,11.7,mpn/100mL,N,NA
Gervais,62000700,2004-08-03,7.9,11.7,mpn/100mL,N,NA
Gervais,62000700,2004-07-27,6.2,12.2,mpn/100mL,N,NA
Gervais,62000700,2004-07-27,6.2,12.2,mpn/100mL,N,NA
Gervais,62000700,2004-07-20,18.5,10.9,mpn/100mL,N,NA
Gervais,62000700,2004-07-20,18.5,10.9,mpn/100mL,N,NA
Gervais,62000700,2004-07-13,26.1,7.3,mpn/100mL,N,NA
Gervais,62000700,2004-07-13,26.1,7.3,mpn/100mL,N,NA
Gervais,62000700,2004-07-06,9,5.3,mpn/100mL,N,NA
Gervais,62000700,2004-07-06,9,5.3,mpn/100mL,N,NA
Gervais,62000700,2004-06-29,9.8,4.4,mpn/100mL,N,NA
Gervais,62000700,2004-06-29,9.8,4.4,mpn/100mL,N,NA
Gervais,62000700,2004-06-22,3.6,3,mpn/100mL,N,NA
Gervais,62000700,2004-06-22,3.6,3,mpn/100mL,N,NA
Gervais,62000700,2004-06-15,2.5,2.5,mpn/100mL,N,NA
Gervais,62000700,2004-06-15,2.5,2.5,mpn/100mL,N,NA
Johanna,62007800,2024-08-27,8.5,17,mpn/100mL,N,NA
Johanna,62007800,2024-08-27,8.5,17,mpn/100mL,N,NA
Johanna,62007800,2024-08-20,85.6,14.1,mpn/100mL,N,NA
Johanna,62007800,2024-08-20,85.6,14.1,mpn/100mL,N,NA
Johanna,62007800,2024-08-13,11.9,6.2,mpn/100mL,N,NA
Johanna,62007800,2024-08-13,11.9,6.2,mpn/100mL,N,NA
Johanna,62007800,2024-08-06,73.2,6,mpn/100mL,N,NA
Johanna,62007800,2024-08-06,73.2,6,mpn/100mL,N,NA
Johanna,62007800,2024-07-30,2.3,2.8,mpn/100mL,N,NA
Johanna,62007800,2024-07-30,2.3,2.8,mpn/100mL,N,NA
Johanna,62007800,2024-07-23,3.3,3.1,mpn/100mL,N,NA
Johanna,62007800,2024-07-23,3.3,3.1,mpn/100mL,N,NA
Johanna,62007800,2024-07-16,1.4,6.3,mpn/100mL,N,NA
Johanna,62007800,2024-07-16,1.4,6.3,mpn/100mL,N,NA
Johanna,62007800,2024-07-09,10.1,10.4,mpn/100mL,N,NA
Johanna,62007800,2024-07-09,10.1,10.4,mpn/100mL,N,NA
Johanna,62007800,2024-07-02,1.7,22.2,mpn/100mL,N,NA
Johanna,62007800,2024-07-02,1.7,22.2,mpn/100mL,N,NA
Johanna,62007800,2024-06-25,3.2,35.2,mpn/100mL,N,NA
Johanna,62007800,2024-06-25,3.2,35.2,mpn/100mL,N,NA
Johanna,62007800,2024-06-18,129.6,81.3,mpn/100mL,N,NA
Johanna,62007800,2024-06-18,129.6,81.3,mpn/100mL,N,NA
Johanna,62007800,2024-06-11,16.8,74,mpn/100mL,N,NA
Johanna,62007800,2024-06-11,16.8,74,mpn/100mL,N,NA
Johanna,62007800,2024-06-05,52,107.2,mpn/100mL,N,NA
Johanna,62007800,2024-06-05,52,107.2,mpn/100mL,N,NA
Johanna,62007800,2024-06-04,187.1,136.4,mpn/100mL,Y,ecoli_30dayGM
Johanna,62007800,2024-06-04,187.1,136.4,mpn/100mL,Y,ecoli_30dayGM
Johanna,62007800,2024-05-28,27.8,116.5,mpn/100mL,N,NA
Johanna,62007800,2024-05-28,27.8,116.5,mpn/100mL,N,NA
Johanna,62007800,2024-05-21,488.2,488.2,mpn/100mL,Y,ecoli_30dayGM
Johanna,62007800,2024-05-21,488.2,488.2,mpn/100mL,Y,ecoli_30dayGM
Johanna,62007800,2023-08-29,31.8,54.9,mpn/100mL,N,NA
Johanna,62007800,2023-08-29,31.8,54.9,mpn/100mL,N,NA
Johanna,62007800,2023-08-22,54.9,45.4,mpn/100mL,N,NA
Johanna,62007800,2023-08-22,54.9,45.4,mpn/100mL,N,NA
Johanna,62007800,2023-08-15,68.3,24.5,mpn/100mL,N,NA
Johanna,62007800,2023-08-15,68.3,24.5,mpn/100mL,N,NA
Johanna,62007800,2023-08-08,468.6,21,mpn/100mL,N,NA
Johanna,62007800,2023-08-08,468.6,21,mpn/100mL,N,NA
Johanna,62007800,2023-08-01,8.9,8.5,mpn/100mL,N,NA
Johanna,62007800,2023-08-01,8.9,8.5,mpn/100mL,N,NA
Johanna,62007800,2023-07-25,12.3,9.6,mpn/100mL,N,NA
Johanna,62007800,2023-07-25,12.3,9.6,mpn/100mL,N,NA
Johanna,62007800,2023-07-18,2.5,11.2,mpn/100mL,N,NA
Johanna,62007800,2023-07-18,2.5,11.2,mpn/100mL,N,NA
Johanna,62007800,2023-07-11,31.6,10.4,mpn/100mL,N,NA
Johanna,62007800,2023-07-11,31.6,10.4,mpn/100mL,N,NA
Johanna,62007800,2023-07-06,5.1,10.7,mpn/100mL,N,NA
Johanna,62007800,2023-07-06,5.1,10.7,mpn/100mL,N,NA
Johanna,62007800,2023-06-27,16.2,24.9,mpn/100mL,N,NA
Johanna,62007800,2023-06-27,16.2,24.9,mpn/100mL,N,NA
Johanna,62007800,2023-06-20,26.9,17,mpn/100mL,N,NA
Johanna,62007800,2023-06-20,26.9,17,mpn/100mL,N,NA
Johanna,62007800,2023-06-13,1.8,15.5,mpn/100mL,N,NA
Johanna,62007800,2023-06-13,1.8,15.5,mpn/100mL,N,NA
Johanna,62007800,2023-06-06,36.2,26.6,mpn/100mL,N,NA
Johanna,62007800,2023-06-06,36.2,26.6,mpn/100mL,N,NA
Johanna,62007800,2023-05-30,346.3,24,mpn/100mL,N,NA
Johanna,62007800,2023-05-30,346.3,24,mpn/100mL,N,NA
Johanna,62007800,2023-05-23,6.3,6.3,mpn/100mL,N,NA
Johanna,62007800,2023-05-23,6.3,6.3,mpn/100mL,N,NA
Johanna,62007800,2023-05-23,6.3,6.3,mpn/100mL,N,NA
Johanna,62007800,2023-05-23,6.3,6.3,mpn/100mL,N,NA
Johanna,62007800,2022-08-31,562.9,123.6,mpn/100mL,N,NA
Johanna,62007800,2022-08-31,562.9,123.6,mpn/100mL,N,NA
Johanna,62007800,2022-08-30,2400,91.3,mpn/100mL,N,NA
Johanna,62007800,2022-08-30,2400,91.3,mpn/100mL,N,NA
Johanna,62007800,2022-08-23,117.1,26.6,mpn/100mL,N,NA
Johanna,62007800,2022-08-23,117.1,26.6,mpn/100mL,N,NA
Johanna,62007800,2022-08-16,71.4,15.3,mpn/100mL,N,NA
Johanna,62007800,2022-08-16,71.4,15.3,mpn/100mL,N,NA
Johanna,62007800,2022-08-09,11,12.4,mpn/100mL,N,NA
Johanna,62007800,2022-08-09,11,12.4,mpn/100mL,N,NA
Johanna,62007800,2022-08-02,28.6,13.7,mpn/100mL,N,NA
Johanna,62007800,2022-08-02,28.6,13.7,mpn/100mL,N,NA
Johanna,62007800,2022-07-26,5.1,10.7,mpn/100mL,N,NA
Johanna,62007800,2022-07-26,5.1,10.7,mpn/100mL,N,NA
Johanna,62007800,2022-07-19,7.3,17.8,mpn/100mL,N,NA
Johanna,62007800,2022-07-19,7.3,17.8,mpn/100mL,N,NA
Johanna,62007800,2022-07-12,24.6,32.4,mpn/100mL,N,NA
Johanna,62007800,2022-07-12,24.6,32.4,mpn/100mL,N,NA
Johanna,62007800,2022-07-05,18.2,54.9,mpn/100mL,N,NA
Johanna,62007800,2022-07-05,18.2,54.9,mpn/100mL,N,NA
Johanna,62007800,2022-06-28,8.3,47.7,mpn/100mL,N,NA
Johanna,62007800,2022-06-28,8.3,47.7,mpn/100mL,N,NA
Johanna,62007800,2022-06-21,65.6,62.3,mpn/100mL,N,NA
Johanna,62007800,2022-06-21,65.6,62.3,mpn/100mL,N,NA
Johanna,62007800,2022-06-14,144.8,61.5,mpn/100mL,N,NA
Johanna,62007800,2022-06-14,144.8,61.5,mpn/100mL,N,NA
Johanna,62007800,2022-06-07,345.8,46.2,mpn/100mL,N,NA
Johanna,62007800,2022-06-07,345.8,46.2,mpn/100mL,N,NA
Johanna,62007800,2022-05-31,9,16.9,mpn/100mL,N,NA
Johanna,62007800,2022-05-31,9,16.9,mpn/100mL,N,NA
Johanna,62007800,2022-05-24,31.6,31.6,mpn/100mL,N,NA
Johanna,62007800,2022-05-24,31.6,31.6,mpn/100mL,N,NA
Johanna,62007800,2021-08-31,32.1,46.6,mpn/100mL,N,NA
Johanna,62007800,2021-08-31,32.1,46.6,mpn/100mL,N,NA
Johanna,62007800,2021-08-24,208.4,75.6,mpn/100mL,N,NA
Johanna,62007800,2021-08-24,208.4,75.6,mpn/100mL,N,NA
Johanna,62007800,2021-08-17,19.9,54.7,mpn/100mL,N,NA
Johanna,62007800,2021-08-17,19.9,54.7,mpn/100mL,N,NA
Johanna,62007800,2021-08-10,212.4,66.5,mpn/100mL,N,NA
Johanna,62007800,2021-08-10,212.4,66.5,mpn/100mL,N,NA
Johanna,62007800,2021-08-03,7.7,26.8,mpn/100mL,N,NA
Johanna,62007800,2021-08-03,7.7,26.8,mpn/100mL,N,NA
Johanna,62007800,2021-07-27,362.2,30.4,mpn/100mL,N,NA
Johanna,62007800,2021-07-27,362.2,30.4,mpn/100mL,N,NA
Johanna,62007800,2021-07-20,41.3,15.1,mpn/100mL,N,NA
Johanna,62007800,2021-07-20,41.3,15.1,mpn/100mL,N,NA
Johanna,62007800,2021-07-13,52.8,14.1,mpn/100mL,N,NA
Johanna,62007800,2021-07-13,52.8,14.1,mpn/100mL,N,NA
Johanna,62007800,2021-07-06,2.3,20.1,mpn/100mL,N,NA
Johanna,62007800,2021-07-06,2.3,20.1,mpn/100mL,N,NA
Johanna,62007800,2021-06-29,14.4,39.6,mpn/100mL,N,NA
Johanna,62007800,2021-06-29,14.4,39.6,mpn/100mL,N,NA
Johanna,62007800,2021-06-22,10.8,48.1,mpn/100mL,N,NA
Johanna,62007800,2021-06-22,10.8,48.1,mpn/100mL,N,NA
Johanna,62007800,2021-06-15,30,69.8,mpn/100mL,N,NA
Johanna,62007800,2021-06-15,30,69.8,mpn/100mL,N,NA
Johanna,62007800,2021-06-08,308.5,92.5,mpn/100mL,N,NA
Johanna,62007800,2021-06-08,308.5,92.5,mpn/100mL,N,NA
Johanna,62007800,2021-06-01,67.4,50.6,mpn/100mL,N,NA
Johanna,62007800,2021-06-01,67.4,50.6,mpn/100mL,N,NA
Johanna,62007800,2021-05-25,38,38,mpn/100mL,N,NA
Johanna,62007800,2021-05-25,38,38,mpn/100mL,N,NA
Johanna,62007800,2015-09-01,29.5,13.3,mpn/100mL,N,NA
Johanna,62007800,2015-09-01,29.5,13.3,mpn/100mL,N,NA
Johanna,62007800,2015-08-25,23.9,25.3,mpn/100mL,N,NA
Johanna,62007800,2015-08-25,23.9,25.3,mpn/100mL,N,NA
Johanna,62007800,2015-08-18,9.6,17.4,mpn/100mL,N,NA
Johanna,62007800,2015-08-18,9.6,17.4,mpn/100mL,N,NA
Johanna,62007800,2015-08-11,5,19.9,mpn/100mL,N,NA
Johanna,62007800,2015-08-11,5,19.9,mpn/100mL,N,NA
Johanna,62007800,2015-08-04,12.1,20,mpn/100mL,N,NA
Johanna,62007800,2015-08-04,12.1,20,mpn/100mL,N,NA
Johanna,62007800,2015-07-30,10,22.7,mpn/100mL,N,NA
Johanna,62007800,2015-07-30,10,22.7,mpn/100mL,N,NA
Johanna,62007800,2015-07-28,1849.4,26.7,mpn/100mL,N,NA
Johanna,62007800,2015-07-28,1849.4,26.7,mpn/100mL,N,NA
Johanna,62007800,2015-07-21,2.5,6.4,mpn/100mL,N,NA
Johanna,62007800,2015-07-21,2.5,6.4,mpn/100mL,N,NA
Johanna,62007800,2015-07-14,21.7,5.3,mpn/100mL,N,NA
Johanna,62007800,2015-07-14,21.7,5.3,mpn/100mL,N,NA
Johanna,62007800,2015-07-07,5.2,2.9,mpn/100mL,N,NA
Johanna,62007800,2015-07-07,5.2,2.9,mpn/100mL,N,NA
Johanna,62007800,2015-06-30,26,2.5,mpn/100mL,N,NA
Johanna,62007800,2015-06-30,26,2.5,mpn/100mL,N,NA
Johanna,62007800,2015-06-23,1.4,1.4,mpn/100mL,N,NA
Johanna,62007800,2015-06-23,1.4,1.4,mpn/100mL,N,NA
Johanna,62007800,2015-06-16,1,1.3,mpn/100mL,N,NA
Johanna,62007800,2015-06-16,1,1.3,mpn/100mL,N,NA
Johanna,62007800,2015-06-09,1,1.4,mpn/100mL,N,NA
Johanna,62007800,2015-06-09,1,1.4,mpn/100mL,N,NA
Johanna,62007800,2015-06-02,2.7,1.6,mpn/100mL,N,NA
Johanna,62007800,2015-06-02,2.7,1.6,mpn/100mL,N,NA
Johanna,62007800,2015-05-26,1.4,1.2,mpn/100mL,N,NA
Johanna,62007800,2015-05-26,1.4,1.2,mpn/100mL,N,NA
Johanna,62007800,2015-05-19,1,1,mpn/100mL,N,NA
Johanna,62007800,2015-05-19,1,1,mpn/100mL,N,NA
Johanna,62007800,2014-08-26,4,3,mpn/100mL,N,NA
Johanna,62007800,2014-08-26,4,3,mpn/100mL,N,NA
Johanna,62007800,2014-08-19,17.1,2.3,mpn/100mL,N,NA
Johanna,62007800,2014-08-19,17.1,2.3,mpn/100mL,N,NA
Johanna,62007800,2014-08-12,2.5,1.3,mpn/100mL,N,NA
Johanna,62007800,2014-08-12,2.5,1.3,mpn/100mL,N,NA
Johanna,62007800,2014-08-05,1,1.3,mpn/100mL,N,NA
Johanna,62007800,2014-08-05,1,1.3,mpn/100mL,N,NA
Johanna,62007800,2014-07-29,1.4,1.4,mpn/100mL,N,NA
Johanna,62007800,2014-07-29,1.4,1.4,mpn/100mL,N,NA
Johanna,62007800,2014-07-22,1,1.9,mpn/100mL,N,NA
Johanna,62007800,2014-07-22,1,1.9,mpn/100mL,N,NA
Johanna,62007800,2014-07-15,1,3.1,mpn/100mL,N,NA
Johanna,62007800,2014-07-15,1,3.1,mpn/100mL,N,NA
Johanna,62007800,2014-07-08,3.1,5.9,mpn/100mL,N,NA
Johanna,62007800,2014-07-08,3.1,5.9,mpn/100mL,N,NA
Johanna,62007800,2014-07-01,1.4,9.8,mpn/100mL,N,NA
Johanna,62007800,2014-07-01,1.4,9.8,mpn/100mL,N,NA
Johanna,62007800,2014-06-24,5.9,19.1,mpn/100mL,N,NA
Johanna,62007800,2014-06-24,5.9,19.1,mpn/100mL,N,NA
Johanna,62007800,2014-06-17,12,16.7,mpn/100mL,N,NA
Johanna,62007800,2014-06-17,12,16.7,mpn/100mL,N,NA
Johanna,62007800,2014-06-10,22.6,18.2,mpn/100mL,N,NA
Johanna,62007800,2014-06-10,22.6,18.2,mpn/100mL,N,NA
Johanna,62007800,2014-06-03,39.6,16.9,mpn/100mL,N,NA
Johanna,62007800,2014-06-03,39.6,16.9,mpn/100mL,N,NA
Johanna,62007800,2014-05-27,40,11,mpn/100mL,N,NA
Johanna,62007800,2014-05-27,40,11,mpn/100mL,N,NA
Johanna,62007800,2014-05-20,3,3,mpn/100mL,N,NA
Johanna,62007800,2014-05-20,3,3,mpn/100mL,N,NA
Johanna,62007800,2013-08-27,60.8,32.1,mpn/100mL,N,NA
Johanna,62007800,2013-08-27,60.8,32.1,mpn/100mL,N,NA
Johanna,62007800,2013-08-20,206.7,24.1,mpn/100mL,N,NA
Johanna,62007800,2013-08-20,206.7,24.1,mpn/100mL,N,NA
Johanna,62007800,2013-08-13,6.2,12.8,mpn/100mL,N,NA
Johanna,62007800,2013-08-13,6.2,12.8,mpn/100mL,N,NA
Johanna,62007800,2013-08-06,9,17.6,mpn/100mL,N,NA
Johanna,62007800,2013-08-06,9,17.6,mpn/100mL,N,NA
Johanna,62007800,2013-07-30,48.5,18.2,mpn/100mL,N,NA
Johanna,62007800,2013-07-30,48.5,18.2,mpn/100mL,N,NA
Johanna,62007800,2013-07-23,14.6,16.5,mpn/100mL,N,NA
Johanna,62007800,2013-07-23,14.6,16.5,mpn/100mL,N,NA
Johanna,62007800,2013-07-16,8.7,11.1,mpn/100mL,N,NA
Johanna,62007800,2013-07-16,8.7,11.1,mpn/100mL,N,NA
Johanna,62007800,2013-07-09,30.7,10.2,mpn/100mL,N,NA
Johanna,62007800,2013-07-09,30.7,10.2,mpn/100mL,N,NA
Johanna,62007800,2013-07-02,10.7,8,mpn/100mL,N,NA
Johanna,62007800,2013-07-02,10.7,8,mpn/100mL,N,NA
Johanna,62007800,2013-06-25,29.7,6.3,mpn/100mL,N,NA
Johanna,62007800,2013-06-25,29.7,6.3,mpn/100mL,N,NA
Johanna,62007800,2013-06-18,2,6.7,mpn/100mL,N,NA
Johanna,62007800,2013-06-18,2,6.7,mpn/100mL,N,NA
Johanna,62007800,2013-06-11,5.7,9,mpn/100mL,N,NA
Johanna,62007800,2013-06-11,5.7,9,mpn/100mL,N,NA
Johanna,62007800,2013-06-04,9,10.5,mpn/100mL,N,NA
Johanna,62007800,2013-06-04,9,10.5,mpn/100mL,N,NA
Johanna,62007800,2013-05-28,3.2,11.4,mpn/100mL,N,NA
Johanna,62007800,2013-05-28,3.2,11.4,mpn/100mL,N,NA
Johanna,62007800,2013-05-21,40,40,mpn/100mL,N,NA
Johanna,62007800,2013-05-21,40,40,mpn/100mL,N,NA
Johanna,62007800,2012-08-29,299.1,88.8,mpn/100mL,N,NA
Johanna,62007800,2012-08-29,299.1,88.8,mpn/100mL,N,NA
Johanna,62007800,2012-08-21,902.3,44.6,mpn/100mL,N,NA
Johanna,62007800,2012-08-21,902.3,44.6,mpn/100mL,N,NA
Johanna,62007800,2012-08-14,17.5,19.2,mpn/100mL,N,NA
Johanna,62007800,2012-08-14,17.5,19.2,mpn/100mL,N,NA
Johanna,62007800,2012-08-07,20.6,27.2,mpn/100mL,N,NA
Johanna,62007800,2012-08-07,20.6,27.2,mpn/100mL,N,NA
Johanna,62007800,2012-07-31,56.5,26.2,mpn/100mL,N,NA
Johanna,62007800,2012-07-31,56.5,26.2,mpn/100mL,N,NA
Johanna,62007800,2012-07-24,9.6,23.3,mpn/100mL,N,NA
Johanna,62007800,2012-07-24,9.6,23.3,mpn/100mL,N,NA
Johanna,62007800,2012-07-17,13.4,27.3,mpn/100mL,N,NA
Johanna,62007800,2012-07-17,13.4,27.3,mpn/100mL,N,NA
Johanna,62007800,2012-07-10,99.4,21.5,mpn/100mL,N,NA
Johanna,62007800,2012-07-10,99.4,21.5,mpn/100mL,N,NA
Johanna,62007800,2012-07-05,17.2,8.6,mpn/100mL,N,NA
Johanna,62007800,2012-07-05,17.2,8.6,mpn/100mL,N,NA
Johanna,62007800,2012-06-26,30.8,5.6,mpn/100mL,N,NA
Johanna,62007800,2012-06-26,30.8,5.6,mpn/100mL,N,NA
Johanna,62007800,2012-06-19,21.3,3.6,mpn/100mL,N,NA
Johanna,62007800,2012-06-19,21.3,3.6,mpn/100mL,N,NA
Johanna,62007800,2012-06-12,4.1,2,mpn/100mL,N,NA
Johanna,62007800,2012-06-12,4.1,2,mpn/100mL,N,NA
Johanna,62007800,2012-06-05,1,1.4,mpn/100mL,N,NA
Johanna,62007800,2012-06-05,1,1.4,mpn/100mL,N,NA
Johanna,62007800,2012-05-29,2,2,mpn/100mL,N,NA
Johanna,62007800,2012-05-29,2,2,mpn/100mL,N,NA
Johanna,62007800,2011-08-30,2.5,3.3,mpn/100mL,N,NA
Johanna,62007800,2011-08-30,2.5,3.3,mpn/100mL,N,NA
Johanna,62007800,2011-08-23,4.6,5,mpn/100mL,N,NA
Johanna,62007800,2011-08-23,4.6,5,mpn/100mL,N,NA
Johanna,62007800,2011-08-16,2.9,6.9,mpn/100mL,N,NA
Johanna,62007800,2011-08-16,2.9,6.9,mpn/100mL,N,NA
Johanna,62007800,2011-08-09,1.7,11.4,mpn/100mL,N,NA
Johanna,62007800,2011-08-09,1.7,11.4,mpn/100mL,N,NA
Johanna,62007800,2011-08-02,6.9,13.8,mpn/100mL,N,NA
Johanna,62007800,2011-08-02,6.9,13.8,mpn/100mL,N,NA
Johanna,62007800,2011-07-26,19.2,10.8,mpn/100mL,N,NA
Johanna,62007800,2011-07-26,19.2,10.8,mpn/100mL,N,NA
Johanna,62007800,2011-07-19,24.1,14.2,mpn/100mL,N,NA
Johanna,62007800,2011-07-19,24.1,14.2,mpn/100mL,N,NA
Johanna,62007800,2011-07-12,35.6,12,mpn/100mL,N,NA
Johanna,62007800,2011-07-12,35.6,12,mpn/100mL,N,NA
Johanna,62007800,2011-07-05,4.4,13.1,mpn/100mL,N,NA
Johanna,62007800,2011-07-05,4.4,13.1,mpn/100mL,N,NA
Johanna,62007800,2011-06-28,2,11.7,mpn/100mL,N,NA
Johanna,62007800,2011-06-28,2,11.7,mpn/100mL,N,NA
Johanna,62007800,2011-06-21,74.8,20.2,mpn/100mL,N,NA
Johanna,62007800,2011-06-21,74.8,20.2,mpn/100mL,N,NA
Johanna,62007800,2011-06-14,10.6,14.6,mpn/100mL,N,NA
Johanna,62007800,2011-06-14,10.6,14.6,mpn/100mL,N,NA
Johanna,62007800,2011-06-07,55.3,16.3,mpn/100mL,N,NA
Johanna,62007800,2011-06-07,55.3,16.3,mpn/100mL,N,NA
Johanna,62007800,2011-05-31,2.5,8.8,mpn/100mL,N,NA
Johanna,62007800,2011-05-31,2.5,8.8,mpn/100mL,N,NA
Johanna,62007800,2011-05-24,31.2,31.2,mpn/100mL,N,NA
Johanna,62007800,2011-05-24,31.2,31.2,mpn/100mL,N,NA
Johanna,62007800,2010-08-31,16.2,10.8,mpn/100mL,N,NA
Johanna,62007800,2010-08-31,16.2,10.8,mpn/100mL,N,NA
Johanna,62007800,2010-08-24,23.6,6.2,mpn/100mL,N,NA
Johanna,62007800,2010-08-24,23.6,6.2,mpn/100mL,N,NA
Johanna,62007800,2010-08-17,6.9,4.2,mpn/100mL,N,NA
Johanna,62007800,2010-08-17,6.9,4.2,mpn/100mL,N,NA
Johanna,62007800,2010-08-10,31.7,5.8,mpn/100mL,N,NA
Johanna,62007800,2010-08-10,31.7,5.8,mpn/100mL,N,NA
